Date,Author,Vertical,Headline,Description
"Mohammed Wajihudin | TNN | Updated: Jan 12, 2020, 01:03 IST",Mohammed Wajihudin,India,110 pilgrims stopped from boarding Iraq flight in Mumbai,"MUMBAI: A total of 110 Indian passengers, all Dawoodi Bohra pilgrims headed to holy shrines in Iraq, were stopped by immigration officials at the Mumbai international airport from boarding a 2.30am Iraqi Airways flight to Najaf on Saturday. Five of them had already cleared immigration checks and the others were on their way to the immigration counters after having got their boarding passes when the incident took place.
Those who had cleared immigration were brought back from the boarding gates as airport officials asked the airline to stop issuing passes post-midnight, apparently after receiving instructions that travel to Iraq was ""unsafe"" for Indians.
A January 8 circular from the ministry of external affairs (MEA) said it had suspended immigration clearance to passengers travelling to Iraq. ""Immigration clearance for Iraq to both ECR (immigration clearance required) and ECNR (immigration clearance not required) passport holders ( sic) immigrants is not to be given with immediate effect till further orders,"" the letter stated. Aviation regulator DGCA had also advised all Indian carriers to avoid flying over Iraq, Iran and the waters of Persian Gulf and Gulf of Oman in view of heightened tensions in the Middle East.
Additional commissioner of police, special branch II, Supriya Patil-Yadav, told TOI, ""An instruction from MHA said travelling to Iraq is unsafe. We had to stop the passengers from boarding the flight. With a fluid situation, safety of Indians is priority.""
However, immigration officials at Ahmedabad airport had stopped passengers from travelling to Iraq on Thursday, a day after the MEA notice. Passengers there were informed on phone and spared the ordeal of reaching the airport, while those from Mumbai said they had to wait at the airport until 4am to get their already checked-in luggage back.

Families of those who got immigration cancellation stamps said they were worried questions might be raised in future at the time of obtaining security clearances, especially for travel to many Western countries.
An aviation industry source said immigration authorities have stopped all airlines going to Najaf and Karbala from taking Indian passengers.
Iraqi Airways Flight IA 442, which the pilgrims were to take, flies from Mumbai to Najaf twice a week (Tuesday and Saturday) and from Ahmedabad on Thursday and Sunday. Iraqi Airways alone operates between Mumbai and Najaf; half a dozen flights of other carriers to Iraq from Mumbai via Dubai and Sharjah have stopped flying to Najaf and Baghdad.
A senior official at Iraqi Airways said until 11.30pm on Friday, immigration officials kept saying they would clear passengers going to Iraq, so most passengers were issued boarding passes. ""They kept talking to higher officials in Mumbai and Delhi and one senior officer told us to take an undertaking from passengers that they were travelling at their own risk. We got passengers to sign this undertaking. But then suddenly we were told they would not be allowed to travel,"" said the airline official, requesting anonymity.
Some pilgrims who were apprehensive over the past few days about whether they would get to go at all said they were told by the airline that if they failed to report to the airport in time, they would not get a refund either. ""My wife and I took a flight from Indore, where we live, to Mumbai to reach the airport in time, only to discover we were blocked,"" said Abdeali Rangwala.
Abuzar Sakharwala, another passenger who, along with his wife, reached the airport at 10.30pm on Friday, said most passengers had checked in when they were informed of instructions from immigration officials not to proceed further. ""We had to suffer so much because we were not informed in time,"" Sakharwala said."
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
"Abhishek.Shukla2@timesgroup.com | TNN | Jan 12, 2020, 01:00 IST",Abhishek.Shukla2@timesgroup.com,City,Lucknow wallahs understand the language of my music quite well: Namit Das,"Film, television and theatre actor and singer Namit Das of Wake Up Sid fame was in Lucknow recently. In a chat with us, the Ankhon Dekhi actor shared his musical journey which began from the city, his experience of performing in Lucknow and the reason why he has been missing from films and television. Having been part of the hit show Sumit Sambhal Lega and many other TV shows and films, Namit has been missing from films and television for quite a long time now. Sharing the reason for the same, the Lafangey Parindey actor says, “I have been travelling a lot for Monsoon Wedding, The Musical, a theatre project for which I am associated with Mira Nair for three years now. So, I have been away from the country for quite a long time. Probably the last thing you have seen me in was Sui Dhaaga and Pataakha in 2018. After that, I have been doing ads whenever I was here, so things keep happening for me.”
The Bombay Talkies actor is the son of ghazal singer Chandan Dass and started his musical journey from a theatre festival in the city in the year 2015 and has performed here twice since. Ask him how has been his musical journey been so far and he shares, “It has been great, although it has been very challenging as well because the kind of music I play and the people it caters to, is a niche audience.”
Namit Das (BCCL/ Aditya Yadav)
Namit Das (BCCL/ Aditya Yadav)
Namit adds, “But having said that, we have been doing music for five years now with my band and we have almost completed all of the indie circuits now. And we are looking to launch our new album this year, and we will soon start working on it, depending upon the time I get from my commitments. So, it has been a great musical journey so far.” Talking about the experience of performing in Lucknow twice, Namit shares, “Essentially, what I sing is poetry and the language I sing in, Lucknowites understand that very well, and that is Urdu. It was a great response from the city’s audience. I have never ever seen an audience that not only just listens to the music but also listens to the words and the atmosphere which is being created by the music. For Lucknowites, words matter and it actually affects them, which is rare to find anywhere else in the country.”
Namit has been to the city several times before, quiz him what he likes the most about the city and he is prompt to reply, “Ittr (perfume)! I just love the ittr in Lucknow. In fact I have gone crazy for a particular brand of ittr, a part of me has gone mad for it. I have a private collection of ittr now.” He adds, “Apart from that, I love the people of Lucknow, they are so loving, caring and generous. They are so soft-spoken and of course the language here makes you realize how beautiful our language is.”"
"TNN | Updated: Jan 12, 2020, 14:14 IST",null,India,Mamata Banerjee calls non-TMC CAA protesters 'BJP stooges',"Kolkata: Bengal CM Mamata Banerjee joined her party’s anti-citizenship law protests after meeting PM Narendra Modi at Raj Bhavan for about 20 minutes on Saturday afternoon, where she conveyed her “opposition to the Citizenship (Amendment) Act and the National Register of Citizens”.
Banerjee walked to the protest venue, less than 100 metres from Raj Bhavan, after “meeting the Prime Minister of the country as the chief minister of the state” as she sought to pull off a fine balancing act between her roles as one of the most strident opponents of the new citizenship law and the CM of a state.
“I have expressed our continued opposition to CAA, NRC and urged the PM to do a rethink on the issue,” she said, adding, “But it is also my constitutional obligation to meet the country’s PM and President when they come to Kolkata. My colleague, minister Firhad Hakim, received the PM at the airport.”
I have told the PM about the Rs 28,000 crore that the Centre owes the state plus the Rs 7,000 crore we have spent on post-(Cyclone) Bulbul rehabilitation,"" she said.
Mamata Banerjee meeting PM Modi at Raj Bhawan, Kolkata on Saturday (ANI)
Mamata Banerjee met PM Modi at Kolkata's Raj Bhawan on Saturday (ANI)
Banerjee, aware of the ground reality where a misstep may have unintended consequences, has been insisting on ""sarba dharma samanway"" and using traditional prayer symbols like conch shells and kansar-ghanta (gong-and-bell) in her anti-CAA-NRC campaign to deflect ""BJP's unfounded criticism"" of her ""vote-bank politics"". She has also referred to Swami Vivekananda's vision of India and reached out to Ganga Sagar pilgrims and temple authorities to preempt the BJP's ""misappropriation of religion"".
On Saturday, however, Banerjee also had to take guard against anti-CAA-NRC protesters' apprehensions of her going ""soft on the cause"". She went back to the Esplanade dharna site a second time in the evening and, after an intense face-off with non-Trinamool, anti-CAA-NRC protesters that lasted a few minutes, accused them of ""trying to fish in troubled waters"" and being ""BJP stooges"". ""I do not need any certificate about the sincerity of my cause from anyone,"" she said.
""I have led the Singur stir and made the government give back land to farmers. I have championed the fight against custodial deaths,"" she said, invoking ""student power"" and asking the Trinamool Chhatra Parishad to reach out to colleges and involve students in the anti-CAA-NRC stir. ""I came to politics from the student movement. Let students take the lead. We will take the back seat,"" Banerjee said.
Banerjee initially tried to reason with Jadavpur University students, who formed the bulk of the non-Trinamool protesters at Esplanade, that a showdown between anti-CAA-NRC forces would end up harming the larger cause. But, with the Trinamool ""CAA-CAA chhi-chhi (shame-shame)"" slogans being met with ""azaadi"" slogans, cops intervened to separate the Trinamool and non-Trinamool protesters' blocs. Banerjee finally called off the dharna around 9.40pm."
null,null,null,null,null
null,null,null,null,null
